id,friendly_name,url,type,sub_type,keyword_type,keyword_case_type,keyword_value,http_username,http_password,port,interval,timeout,status,create_datetime,logs,all_time_uptime_ratio,lastLogTypeBeforeStartDate
793100583,POD_1001572_HYD-A323,https://appapi.qikpod.com:8989/status/1001572,2,,2,1,Device Up,,,,300,30,2,1669139315,"[{'id': 2816223220, 'type': 2, 'datetime': 1669119553, 'duration': 63671, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816222961, 'type': 98, 'datetime': 1669119514, 'duration': 39, 'reason': {'code': 98, 'detail': 'Monitor started'}}]",100.000,{}
793100667,POD_1001573_HYD-U191,https://appapi.qikpod.com:8989/status/1001573,2,,2,1,Device Up,,,,300,30,2,1669139708,"[{'id': 2816227942, 'type': 2, 'datetime': 1669119945, 'duration': 63279, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816227728, 'type': 98, 'datetime': 1669119908, 'duration': 37, 'reason': {'code': 98, 'detail': 'Monitor started'}}]",100.000,{}
793100686,POD_1001583_KOL-B877,https://appapi.qikpod.com:8989/status/1001583,2,,2,1,Device Up,,,,300,30,2,1669139784,"[{'id': 2816228889, 'type': 2, 'datetime': 1669120021, 'duration': 63203, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816228680, 'type': 98, 'datetime': 1669119983, 'duration': 38, 'reason': {'code': 98, 'detail': 'Monitor started'}}]",100.000,{}
793100620,POD_1001589_BLR-Z123,https://appapi.qikpod.com:8989/status/1001589,2,,2,1,Device Up,,,,300,30,2,1669139466,"[{'id': 2816225048, 'type': 2, 'datetime': 1669119705, 'duration': 63519, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816224834, 'type': 98, 'datetime': 1669119666, 'duration': 39, 'reason': {'code': 98, 'detail': 'Monitor started'}}]",100.000,{}
793100692,POD_1001592_BLR-G246,https://appapi.qikpod.com:8989/status/1001592,2,,2,1,Device Up,,,,300,30,2,1669139817,"[{'id': 2816229318, 'type': 2, 'datetime': 1669120055, 'duration': 63169, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816229085, 'type': 98, 'datetime': 1669120016, 'duration': 39, 'reason': {'code': 98, 'detail': 'Monitor started'}}]",100.000,{}
793100682,POD_1001595_HYD-F414,https://appapi.qikpod.com:8989/status/1001595,2,,2,1,Device Up,,,,300,30,2,1669139768,"[{'id': 2816228712, 'type': 2, 'datetime': 1669120007, 'duration': 63217, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816228494, 'type': 98, 'datetime': 1669119968, 'duration': 39, 'reason': {'code': 98, 'detail': 'Monitor started'}}]",100.000,{}
793100608,POD_1001605_Godrej1,https://appapi.qikpod.com:8989/status/1001605,2,,2,1,Device Up,,,,300,30,2,1669139421,"[{'id': 2816224507, 'type': 2, 'datetime': 1669119659, 'duration': 63565, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816224294, 'type': 98, 'datetime': 1669119621, 'duration': 38, 'reason': {'code': 98, 'detail': 'Monitor started'}}]",100.000,{}
793100641,POD_1001608_BOM-S442,https://appapi.qikpod.com:8989/status/1001608,2,,2,1,Device Up,,,,300,30,2,1669139556,"[{'id': 2816226136, 'type': 2, 'datetime': 1669119795, 'duration': 63429, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816225926, 'type': 98, 'datetime': 1669119756, 'duration': 39, 'reason': {'code': 98, 'detail': 'Monitor started'}}]",100.000,{}
793100625,POD_1001612_BLR-B654,https://appapi.qikpod.com:8989/status/1001612,2,,2,1,Device Up,,,,300,30,2,1669139481,"[{'id': 2816225226, 'type': 2, 'datetime': 1669119719, 'duration': 63505, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816225024, 'type': 98, 'datetime': 1669119681, 'duration': 38, 'reason': {'code': 98, 'detail': 'Monitor started'}}]",100.000,{}
793100578,POD_1001621_BLR-A191,https://appapi.qikpod.com:8989/status/1001621,2,,2,1,Device Up,,,,300,30,2,1669139284,"[{'id': 2816222828, 'type': 2, 'datetime': 1669119523, 'duration': 63701, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816222594, 'type': 98, 'datetime': 1669119484, 'duration': 39, 'reason': {'code': 98, 'detail': 'Monitor started'}}]",100.000,{}
793100631,POD_1001622_BLR-I011,https://appapi.qikpod.com:8989/status/1001622,2,,2,1,Device Up,,,,300,30,2,1669139511,"[{'id': 2816225560, 'type': 2, 'datetime': 1669119749, 'duration': 63475, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816225369, 'type': 98, 'datetime': 1669119711, 'duration': 38, 'reason': {'code': 98, 'detail': 'Monitor started'}}]",100.000,{}
793100653,POD_1001624_BLR-G556,https://appapi.qikpod.com:8989/status/1001624,2,,2,1,Device Up,,,,300,30,2,1669139617,"[{'id': 2816226842, 'type': 2, 'datetime': 1669119855, 'duration': 63369, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816226648, 'type': 98, 'datetime': 1669119817, 'duration': 38, 'reason': {'code': 98, 'detail': 'Monitor started'}}]",100.000,{}
793100630,POD_1001630_HYD-R333,https://appapi.qikpod.com:8989/status/1001630,2,,2,1,Device Up,,,,300,30,2,1669139496,"[{'id': 2816225407, 'type': 2, 'datetime': 1669119735, 'duration': 63489, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816225202, 'type': 98, 'datetime': 1669119696, 'duration': 39, 'reason': {'code': 98, 'detail': 'Monitor started'}}]",100.000,{}
793100598,POD_1001668_BLR-K678,https://appapi.qikpod.com:8989/status/1001668,2,,2,1,Device Up,,,,300,30,2,1669139375,"[{'id': 2816223968, 'type': 2, 'datetime': 1669119613, 'duration': 63611, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816223745, 'type': 98, 'datetime': 1669119575, 'duration': 38, 'reason': {'code': 98, 'detail': 'Monitor started'}}]",100.000,{}
793100645,POD_1001679_BLR-F772,https://appapi.qikpod.com:8989/status/1001679,2,,2,1,Device Up,,,,300,30,2,1669139587,"[{'id': 2817001905, 'type': 2, 'datetime': 1669179184, 'duration': 4040, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816611114, 'type': 1, 'datetime': 1669148584, 'duration': 30600, 'reason': {'code': '888888', 'detail': 'Keyword Not Found'}}, {'id': 2816226495, 'type': 2, 'datetime': 1669119825, 'duration': 28759, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816226273, 'type': 98, 'datetime': 1669119786, 'duration': 39, 'reason': {'code': 98, 'detail': 'Monitor started'}}]",51.734,{}
793100572,POD_1001706_BLR-D404,https://appapi.qikpod.com:8989/status/1001706,2,,2,1,Device Up,,,,300,30,2,1669139262,"[{'id': 2816222538, 'type': 2, 'datetime': 1669119501, 'duration': 63723, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816222289, 'type': 98, 'datetime': 1669119462, 'duration': 39, 'reason': {'code': 98, 'detail': 'Monitor started'}}]",100.000,{}
793100657,POD_1001714_BLR-I012,https://appapi.qikpod.com:8989/status/1001714,2,,2,1,Device Up,,,,300,30,2,1669139632,"[{'id': 2816227057, 'type': 2, 'datetime': 1669119871, 'duration': 63353, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816226819, 'type': 98, 'datetime': 1669119832, 'duration': 39, 'reason': {'code': 98, 'detail': 'Monitor started'}}]",100.000,{}
793100717,POD_1001716_BLR-C999,https://appapi.qikpod.com:8989/status/1001716,2,,2,1,Device Up,,,,300,30,2,1669139924,"[{'id': 2816230610, 'type': 2, 'datetime': 1669120161, 'duration': 63063, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816230417, 'type': 98, 'datetime': 1669120124, 'duration': 37, 'reason': {'code': 98, 'detail': 'Monitor started'}}]",100.000,{}
793100726,POD_1001727_BLR-G363,https://appapi.qikpod.com:8989/status/1001727,2,,2,1,Device Up,,,,300,30,2,1669139969,"[{'id': 2816231196, 'type': 2, 'datetime': 1669120207, 'duration': 63017, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816230978, 'type': 98, 'datetime': 1669120169, 'duration': 38, 'reason': {'code': 98, 'detail': 'Monitor started'}}]",100.000,{}
793100661,POD_1001728_BLR-P811,https://appapi.qikpod.com:8989/status/1001728,2,,2,1,Device Up,,,,300,30,2,1669139663,"[{'id': 2816227422, 'type': 2, 'datetime': 1669119901, 'duration': 63323, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816227217, 'type': 98, 'datetime': 1669119863, 'duration': 38, 'reason': {'code': 98, 'detail': 'Monitor started'}}]",100.000,{}
793100673,POD_1001805_BLR-N231,https://appapi.qikpod.com:8989/status/1001805,2,,2,1,Device Up,,,,300,30,2,1669139738,"[{'id': 2816228361, 'type': 2, 'datetime': 1669119977, 'duration': 63247, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816228120, 'type': 98, 'datetime': 1669119938, 'duration': 39, 'reason': {'code': 98, 'detail': 'Monitor started'}}]",100.000,{}
793100588,POD_1001833_BLR-R777,https://appapi.qikpod.com:8989/status/1001833,2,,2,1,Device Up,,,,300,30,2,1669139330,"[{'id': 2816223392, 'type': 2, 'datetime': 1669119567, 'duration': 63657, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816223183, 'type': 98, 'datetime': 1669119530, 'duration': 37, 'reason': {'code': 98, 'detail': 'Monitor started'}}]",100.000,{}
793100680,POD_1001905_BLR-M662,https://appapi.qikpod.com:8989/status/1001905,2,,2,1,Device Up,,,,300,30,2,1669139753,"[{'id': 2816228519, 'type': 2, 'datetime': 1669119991, 'duration': 63233, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816228322, 'type': 98, 'datetime': 1669119953, 'duration': 38, 'reason': {'code': 98, 'detail': 'Monitor started'}}]",100.000,{}
793100600,POD_1001909_BLR-W111,https://appapi.qikpod.com:8989/status/1001909,2,,2,1,Device Up,,,,300,30,2,1669139390,"[{'id': 2816224160, 'type': 2, 'datetime': 1669119629, 'duration': 63595, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816223940, 'type': 98, 'datetime': 1669119590, 'duration': 39, 'reason': {'code': 98, 'detail': 'Monitor started'}}]",100.000,{}
793100665,POD_1001910_BLR-J999,https://appapi.qikpod.com:8989/status/1001910,2,,2,1,Device Up,,,,300,30,2,1669139693,"[{'id': 2816227761, 'type': 2, 'datetime': 1669119931, 'duration': 63293, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816227563, 'type': 98, 'datetime': 1669119893, 'duration': 38, 'reason': {'code': 98, 'detail': 'Monitor started'}}]",100.000,{}
793100707,POD_1001914_BLR-H626,https://appapi.qikpod.com:8989/status/1001914,2,,2,1,Device Up,,,,300,30,2,1669139878,"[{'id': 2816230097, 'type': 2, 'datetime': 1669120117, 'duration': 63107, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816229872, 'type': 98, 'datetime': 1669120078, 'duration': 39, 'reason': {'code': 98, 'detail': 'Monitor started'}}]",100.000,{}
793100697,POD_1001917_BLR-S161,https://appapi.qikpod.com:8989/status/1001917,2,,2,1,Device Up,,,,300,30,2,1669139848,"[{'id': 2816229686, 'type': 2, 'datetime': 1669120085, 'duration': 63139, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816229494, 'type': 98, 'datetime': 1669120047, 'duration': 38, 'reason': {'code': 98, 'detail': 'Monitor started'}}]",100.000,{}
793100663,POD_1001918_BLR-F656,https://appapi.qikpod.com:8989/status/1001918,2,,2,1,Device Up,,,,300,30,2,1669139678,"[{'id': 2816227598, 'type': 2, 'datetime': 1669119917, 'duration': 63307, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816227399, 'type': 98, 'datetime': 1669119878, 'duration': 39, 'reason': {'code': 98, 'detail': 'Monitor started'}}]",100.000,{}
793100612,POD_1001919_BLR-T001,https://appapi.qikpod.com:8989/status/1001919,2,,2,1,Device Up,,,,300,30,2,1669139436,"[{'id': 2816224699, 'type': 2, 'datetime': 1669119675, 'duration': 63549, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816224481, 'type': 98, 'datetime': 1669119636, 'duration': 39, 'reason': {'code': 98, 'detail': 'Monitor started'}}]",100.000,{}
793100689,POD_1001921_BLR-S033,https://appapi.qikpod.com:8989/status/1001921,2,,2,1,Device Up,,,,300,30,2,1669139802,"[{'id': 2816229113, 'type': 2, 'datetime': 1669120039, 'duration': 63185, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816228900, 'type': 98, 'datetime': 1669120001, 'duration': 38, 'reason': {'code': 98, 'detail': 'Monitor started'}}]",100.000,{}
793100734,POD_1001924_BLR-H040,https://appapi.qikpod.com:8989/status/1001924,2,,2,1,Device Up,,,,300,30,2,1669140015,"[{'id': 2817002191, 'type': 2, 'datetime': 1669179212, 'duration': 4012, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816523401, 'type': 1, 'datetime': 1669141112, 'duration': 38100, 'reason': {'code': '888888', 'detail': 'Keyword Not Found'}}, {'id': 2816231796, 'type': 2, 'datetime': 1669120253, 'duration': 20859, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816231577, 'type': 98, 'datetime': 1669120215, 'duration': 38, 'reason': {'code': 98, 'detail': 'Monitor started'}}]",39.496,{}
793100724,POD_1001932_BLR-A555,https://appapi.qikpod.com:8989/status/1001932,2,,2,1,Device Up,,,,300,30,2,1669139954,"[{'id': 2816231020, 'type': 2, 'datetime': 1669120193, 'duration': 63031, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816230802, 'type': 98, 'datetime': 1669120154, 'duration': 39, 'reason': {'code': 98, 'detail': 'Monitor started'}}]",100.000,{}
793100646,POD_1001938_BLR-J007,https://appapi.qikpod.com:8989/status/1001938,2,,2,1,Device Up,,,,300,30,2,1669139602,"[{'id': 2816226692, 'type': 2, 'datetime': 1669119841, 'duration': 63383, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816226471, 'type': 98, 'datetime': 1669119802, 'duration': 39, 'reason': {'code': 98, 'detail': 'Monitor started'}}]",100.000,{}
793100721,POD_1001940_BLR-F121,https://appapi.qikpod.com:8989/status/1001940,2,,2,1,Device Up,,,,300,30,2,1669139939,"[{'id': 2816230823, 'type': 2, 'datetime': 1669120177, 'duration': 63047, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816230595, 'type': 98, 'datetime': 1669120139, 'duration': 38, 'reason': {'code': 98, 'detail': 'Monitor started'}}]",100.000,{}
793100732,POD_1002002_BLR-K100,https://appapi.qikpod.com:8989/status/1002002,2,,2,1,Device Up,,,,300,30,2,1669140000,"[{'id': 2816231594, 'type': 2, 'datetime': 1669120237, 'duration': 62987, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816231375, 'type': 98, 'datetime': 1669120200, 'duration': 37, 'reason': {'code': 98, 'detail': 'Monitor started'}}]",100.000,{}
793100728,POD_1002039_BLR-G717,https://appapi.qikpod.com:8989/status/1002039,2,,2,1,Device Up,,,,300,30,2,1669139984,"[{'id': 2817001995, 'type': 2, 'datetime': 1669179192, 'duration': 4032, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816523186, 'type': 1, 'datetime': 1669141092, 'duration': 38100, 'reason': {'code': '888888', 'detail': 'Keyword Not Found'}}, {'id': 2816231414, 'type': 2, 'datetime': 1669120223, 'duration': 20869, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816231172, 'type': 98, 'datetime': 1669120184, 'duration': 39, 'reason': {'code': 98, 'detail': 'Monitor started'}}]",39.525,{}
id,friendly_name,url,type,sub_type,keyword_type,keyword_case_type,keyword_value,http_username,http_password,port,interval,timeout,status,create_datetime,logs,all_time_uptime_ratio,lastLogTypeBeforeStartDate
793100766,POD_1001165_BLR-E577,https://appapi.qikpod.com:8989/status/1001165,2,,2,1,Device Up,,,,300,30,2,1669120413,"[{'id': 2816234362, 'type': 2, 'datetime': 1669120451, 'duration': 62794, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816234135, 'type': 98, 'datetime': 1669120413, 'duration': 38, 'reason': {'code': 98, 'detail': 'Monitor started'}}]",100.000,{}
793100761,POD_1001238_BLR-A660,https://appapi.qikpod.com:8989/status/1001238,2,,2,1,Device Up,,,,300,30,2,1669120352,"[{'id': 2817001436, 'type': 2, 'datetime': 1669179144, 'duration': 4101, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816522650, 'type': 1, 'datetime': 1669141044, 'duration': 38100, 'reason': {'code': '888888', 'detail': 'Keyword Not Found'}}, {'id': 2816233653, 'type': 2, 'datetime': 1669120393, 'duration': 20651, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816233378, 'type': 98, 'datetime': 1669120352, 'duration': 41, 'reason': {'code': 98, 'detail': 'Monitor started'}}]",39.381,{}
793100757,POD_1001279_BLR-J443,https://appapi.qikpod.com:8989/status/1001279,2,,2,1,Device Up,,,,300,30,2,1669120337,"[{'id': 2817002111, 'type': 2, 'datetime': 1669179204, 'duration': 4041, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816523319, 'type': 1, 'datetime': 1669141104, 'duration': 38100, 'reason': {'code': '888888', 'detail': 'Keyword Not Found'}}, {'id': 2816233408, 'type': 2, 'datetime': 1669120376, 'duration': 20728, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816233171, 'type': 98, 'datetime': 1669120337, 'duration': 39, 'reason': {'code': 98, 'detail': 'Monitor started'}}]",39.398,{}
793100754,POD_1001293_BLR-H677 ,https://appapi.qikpod.com:8989/status/1001293,2,,2,1,Device Up,,,,300,30,2,1669120322,"[{'id': 2817003461, 'type': 2, 'datetime': 1669179342, 'duration': 3903, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816524978, 'type': 1, 'datetime': 1669141242, 'duration': 38100, 'reason': {'code': '888888', 'detail': 'Keyword Not Found'}}, {'id': 2816233203, 'type': 2, 'datetime': 1669120360, 'duration': 20882, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816232961, 'type': 98, 'datetime': 1669120322, 'duration': 38, 'reason': {'code': 98, 'detail': 'Monitor started'}}]",39.413,{}
793100770,POD_1001422_BLR-U242,https://appapi.qikpod.com:8989/status/1001422,2,,2,1,Device Up,,,,300,30,2,1669120428,"[{'id': 2817001018, 'type': 2, 'datetime': 1669179107, 'duration': 4138, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816522224, 'type': 1, 'datetime': 1669141007, 'duration': 38100, 'reason': {'code': '888888', 'detail': 'Keyword Not Found'}}, {'id': 2816238449, 'type': 2, 'datetime': 1669120745, 'duration': 20262, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816234542, 'type': 1, 'datetime': 1669120445, 'duration': 300, 'reason': {'code': '888888', 'detail': 'Keyword Not Found'}}, {'id': 2816234327, 'type': 98, 'datetime': 1669120428, 'duration': 17, 'reason': {'code': 98, 'detail': 'Monitor started'}}]",38.854,{}
793100750,POD_1001536_BLR-F344,https://appapi.qikpod.com:8989/status/1001536,2,,2,1,Device Up,,,,300,30,2,1669120307,"[{'id': 2817000546, 'type': 2, 'datetime': 1669179069, 'duration': 4176, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816521790, 'type': 1, 'datetime': 1669140969, 'duration': 38100, 'reason': {'code': '888888', 'detail': 'Keyword Not Found'}}, {'id': 2816233040, 'type': 2, 'datetime': 1669120348, 'duration': 20621, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816232773, 'type': 98, 'datetime': 1669120307, 'duration': 41, 'reason': {'code': 98, 'detail': 'Monitor started'}}]",39.425,{}
793100747,POD_1001584_BOM-N272,https://appapi.qikpod.com:8989/status/1001584,2,,2,1,Device Up,,,,300,30,2,1669120292,"[{'id': 2817002363, 'type': 2, 'datetime': 1669179228, 'duration': 4017, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816523598, 'type': 1, 'datetime': 1669141128, 'duration': 38100, 'reason': {'code': '888888', 'detail': 'Keyword Not Found'}}, {'id': 2816232817, 'type': 2, 'datetime': 1669120331, 'duration': 20797, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816232574, 'type': 98, 'datetime': 1669120291, 'duration': 40, 'reason': {'code': 98, 'detail': 'Monitor started'}}]",39.441,{}
793100746,POD_1001620_BLR-W500,https://appapi.qikpod.com:8989/status/1001620,2,,2,1,Device Up,,,,300,30,2,1669120276,"[{'id': 2817001459, 'type': 2, 'datetime': 1669179146, 'duration': 4099, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816522665, 'type': 1, 'datetime': 1669141046, 'duration': 38100, 'reason': {'code': '888888', 'detail': 'Keyword Not Found'}}, {'id': 2816232589, 'type': 2, 'datetime': 1669120313, 'duration': 20733, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816232358, 'type': 98, 'datetime': 1669120275, 'duration': 38, 'reason': {'code': 98, 'detail': 'Monitor started'}}]",39.458,{}
793100779,POD_1001647_BLR-C456,https://appapi.qikpod.com:8989/status/1001647,2,,2,1,Device Up,,,,300,30,2,1669120562,"[{'id': 2816236397, 'type': 2, 'datetime': 1669120601, 'duration': 62644, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816236137, 'type': 98, 'datetime': 1669120562, 'duration': 39, 'reason': {'code': 98, 'detail': 'Monitor started'}}]",100.000,{}
793100745,POD_1001677_BLR-J777,https://appapi.qikpod.com:8989/status/1001677,2,,2,1,Device Up,,,,300,30,2,1669120261,"[{'id': 2817001643, 'type': 2, 'datetime': 1669179162, 'duration': 4083, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816522898, 'type': 1, 'datetime': 1669141066, 'duration': 38096, 'reason': {'code': '888888', 'detail': 'Keyword Not Found'}}, {'id': 2816232402, 'type': 2, 'datetime': 1669120299, 'duration': 20767, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816232140, 'type': 98, 'datetime': 1669120260, 'duration': 39, 'reason': {'code': 98, 'detail': 'Monitor started'}}]",39.478,{}
793100765,POD_1001682_BLR-H002,https://appapi.qikpod.com:8989/status/1001682,2,,2,1,Device Up,,,,300,30,2,1669120398,"[{'id': 2816234152, 'type': 2, 'datetime': 1669120435, 'duration': 62810, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816233988, 'type': 98, 'datetime': 1669120397, 'duration': 38, 'reason': {'code': 98, 'detail': 'Monitor started'}}]",100.000,{}
793100764,POD_1001829_BLR-P222,https://appapi.qikpod.com:8989/status/1001829,2,,2,1,Device Up,,,,300,30,2,1669120383,"[{'id': 2817002890, 'type': 2, 'datetime': 1669179283, 'duration': 3962, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816524269, 'type': 1, 'datetime': 1669141183, 'duration': 38100, 'reason': {'code': '888888', 'detail': 'Keyword Not Found'}}, {'id': 2816234024, 'type': 2, 'datetime': 1669120421, 'duration': 20762, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816233777, 'type': 98, 'datetime': 1669120382, 'duration': 39, 'reason': {'code': 98, 'detail': 'Monitor started'}}]",39.354,{}
793100741,POD_1001835_BLR-0777,https://appapi.qikpod.com:8989/status/1001835,2,,2,1,Device Up,,,,300,30,2,1669120246,"[{'id': 2817002723, 'type': 2, 'datetime': 1669179266, 'duration': 3979, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816524054, 'type': 1, 'datetime': 1669141166, 'duration': 38100, 'reason': {'code': '888888', 'detail': 'Keyword Not Found'}}, {'id': 2816232171, 'type': 2, 'datetime': 1669120283, 'duration': 20883, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816231942, 'type': 98, 'datetime': 1669120245, 'duration': 38, 'reason': {'code': 98, 'detail': 'Monitor started'}}]",39.487,{}
793100739,POD_1001916_BR-L555,https://appapi.qikpod.com:8989/status/1001916,2,,2,1,Device Up,,,,300,30,2,1669120230,"[{'id': 2817000908, 'type': 2, 'datetime': 1669179097, 'duration': 4148, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816522118, 'type': 1, 'datetime': 1669140997, 'duration': 38100, 'reason': {'code': '888888', 'detail': 'Keyword Not Found'}}, {'id': 2816231981, 'type': 2, 'datetime': 1669120269, 'duration': 20728, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816231751, 'type': 98, 'datetime': 1669120230, 'duration': 39, 'reason': {'code': 98, 'detail': 'Monitor started'}}]",39.501,{}
793100762,POD_1002034_BLR-X020,https://appapi.qikpod.com:8989/status/1002034,2,,2,1,Device Up,,,,300,30,2,1669120367,"[{'id': 2816233804, 'type': 2, 'datetime': 1669120405, 'duration': 62840, 'reason': {'code': '999999', 'detail': 'Keyword Found'}}, {'id': 2816233570, 'type': 98, 'datetime': 1669120367, 'duration': 38, 'reason': {'code': 98, 'detail': 'Monitor started'}}]",100.000,{}
